año,carrera,circuito,piloto,equipo,posicion_parrilla,posicion_final,puntos,estado,tiempo,pais,formato
2021,Russian Grand Prix,Sochi,HAM,Mercedes,4.0,1.0,25.0,Finished,0 days 01:30:41.001000,,
2021,Russian Grand Prix,Sochi,VER,Red Bull Racing,20.0,2.0,18.0,Finished,0 days 00:00:53.271000,,
2021,Russian Grand Prix,Sochi,SAI,Ferrari,2.0,3.0,15.0,Finished,0 days 00:01:02.475000,,
2021,Russian Grand Prix,Sochi,RIC,McLaren,5.0,4.0,12.0,Finished,0 days 00:01:05.607000,,
2021,Russian Grand Prix,Sochi,BOT,Mercedes,16.0,5.0,10.0,Finished,0 days 00:01:07.533000,,
2021,Russian Grand Prix,Sochi,ALO,Alpine,6.0,6.0,8.0,Finished,0 days 00:01:21.321000,,
2021,Russian Grand Prix,Sochi,NOR,McLaren,1.0,7.0,7.0,Finished,0 days 00:01:27.224000,,
2021,Russian Grand Prix,Sochi,RAI,Alfa Romeo Racing,13.0,8.0,4.0,Finished,0 days 00:01:28.955000,,
2021,Russian Grand Prix,Sochi,PER,Red Bull Racing,8.0,9.0,2.0,Finished,0 days 00:01:30.076000,,
2021,Russian Grand Prix,Sochi,RUS,Williams,3.0,10.0,1.0,Finished,0 days 00:01:40.551000,,
2021,Russian Grand Prix,Sochi,STR,Aston Martin,7.0,11.0,0.0,Finished,0 days 00:01:46.198000,,
2021,Russian Grand Prix,Sochi,VET,Aston Martin,10.0,12.0,0.0,+1 Lap,,,
2021,Russian Grand Prix,Sochi,GAS,AlphaTauri,11.0,13.0,0.0,+1 Lap,,,
2021,Russian Grand Prix,Sochi,OCO,Alpine,9.0,14.0,0.0,+1 Lap,,,
2021,Russian Grand Prix,Sochi,LEC,Ferrari,19.0,15.0,0.0,+1 Lap,,,
2021,Russian Grand Prix,Sochi,GIO,Alfa Romeo Racing,17.0,16.0,0.0,+1 Lap,,,
2021,Russian Grand Prix,Sochi,TSU,AlphaTauri,12.0,17.0,0.0,+1 Lap,,,
2021,Russian Grand Prix,Sochi,MAZ,Haas F1 Team,15.0,18.0,0.0,+2 Laps,,,
2021,Russian Grand Prix,Sochi,LAT,Williams,18.0,19.0,0.0,Accident,,,
2021,Russian Grand Prix,Sochi,MSC,Haas F1 Team,14.0,20.0,0.0,Oil leak,,,
2021,Turkish Grand Prix,Istanbul,BOT,Mercedes,1.0,1.0,26.0,Finished,0 days 01:31:04.103000,,
2021,Turkish Grand Prix,Istanbul,VER,Red Bull Racing,2.0,2.0,18.0,Finished,0 days 00:00:14.584000,,
2021,Turkish Grand Prix,Istanbul,PER,Red Bull Racing,6.0,3.0,15.0,Finished,0 days 00:00:33.471000,,
2021,Turkish Grand Prix,Istanbul,LEC,Ferrari,3.0,4.0,12.0,Finished,0 days 00:00:37.814000,,
2021,Turkish Grand Prix,Istanbul,HAM,Mercedes,11.0,5.0,10.0,Finished,0 days 00:00:41.812000,,
2021,Turkish Grand Prix,Istanbul,GAS,AlphaTauri,4.0,6.0,8.0,Finished,0 days 00:00:44.292000,,
2021,Turkish Grand Prix,Istanbul,NOR,McLaren,7.0,7.0,6.0,Finished,0 days 00:00:47.213000,,
2021,Turkish Grand Prix,Istanbul,SAI,Ferrari,19.0,8.0,4.0,Finished,0 days 00:00:51.526000,,
2021,Turkish Grand Prix,Istanbul,STR,Aston Martin,8.0,9.0,2.0,Finished,0 days 00:01:22.018000,,
2021,Turkish Grand Prix,Istanbul,OCO,Alpine,12.0,10.0,1.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,GIO,Alfa Romeo Racing,16.0,11.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,RAI,Alfa Romeo Racing,17.0,12.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,RIC,McLaren,20.0,13.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,TSU,AlphaTauri,9.0,14.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,RUS,Williams,13.0,15.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,ALO,Alpine,5.0,16.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,LAT,Williams,15.0,17.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,VET,Aston Martin,10.0,18.0,0.0,+1 Lap,,,
2021,Turkish Grand Prix,Istanbul,MSC,Haas F1 Team,14.0,19.0,0.0,+2 Laps,,,
2021,Turkish Grand Prix,Istanbul,MAZ,Haas F1 Team,18.0,20.0,0.0,+2 Laps,,,
2021,United States Grand Prix,Austin,VER,Red Bull Racing,1.0,1.0,25.0,Finished,0 days 01:34:36.552000,,
2021,United States Grand Prix,Austin,HAM,Mercedes,2.0,2.0,19.0,Finished,0 days 00:00:01.333000,,
2021,United States Grand Prix,Austin,PER,Red Bull Racing,3.0,3.0,15.0,Finished,0 days 00:00:42.223000,,
2021,United States Grand Prix,Austin,LEC,Ferrari,4.0,4.0,12.0,Finished,0 days 00:00:52.246000,,
2021,United States Grand Prix,Austin,RIC,McLaren,6.0,5.0,10.0,Finished,0 days 00:01:16.854000,,
2021,United States Grand Prix,Austin,BOT,Mercedes,9.0,6.0,8.0,Finished,0 days 00:01:20.128000,,
2021,United States Grand Prix,Austin,SAI,Ferrari,5.0,7.0,6.0,Finished,0 days 00:01:23.545000,,
2021,United States Grand Prix,Austin,NOR,McLaren,7.0,8.0,4.0,Finished,0 days 00:01:24.395000,,
2021,United States Grand Prix,Austin,TSU,AlphaTauri,10.0,9.0,2.0,+1 Lap,,,
2021,United States Grand Prix,Austin,VET,Aston Martin,18.0,10.0,1.0,+1 Lap,,,
2021,United States Grand Prix,Austin,GIO,Alfa Romeo Racing,12.0,11.0,0.0,+1 Lap,,,
2021,United States Grand Prix,Austin,STR,Aston Martin,13.0,12.0,0.0,+1 Lap,,,
2021,United States Grand Prix,Austin,RAI,Alfa Romeo Racing,15.0,13.0,0.0,+1 Lap,,,
2021,United States Grand Prix,Austin,RUS,Williams,20.0,14.0,0.0,+1 Lap,,,
2021,United States Grand Prix,Austin,LAT,Williams,14.0,15.0,0.0,+1 Lap,,,
2021,United States Grand Prix,Austin,MSC,Haas F1 Team,16.0,16.0,0.0,+2 Laps,,,
2021,United States Grand Prix,Austin,MAZ,Haas F1 Team,17.0,17.0,0.0,+2 Laps,,,
2021,United States Grand Prix,Austin,ALO,Alpine,19.0,18.0,0.0,Rear wing,,,
2021,United States Grand Prix,Austin,OCO,Alpine,11.0,19.0,0.0,Mechanical,,,
2021,United States Grand Prix,Austin,GAS,AlphaTauri,8.0,20.0,0.0,Suspension,,,
2021,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,3.0,1.0,25.0,Finished,0 days 01:38:39.086000,,
2021,Mexico City Grand Prix,Mexico City,HAM,Mercedes,2.0,2.0,18.0,Finished,0 days 00:00:16.555000,,
2021,Mexico City Grand Prix,Mexico City,PER,Red Bull Racing,4.0,3.0,15.0,Finished,0 days 00:00:17.752000,,
2021,Mexico City Grand Prix,Mexico City,GAS,AlphaTauri,5.0,4.0,12.0,Finished,0 days 00:01:03.845000,,
2021,Mexico City Grand Prix,Mexico City,LEC,Ferrari,8.0,5.0,10.0,Finished,0 days 00:01:21.037000,,
2021,Mexico City Grand Prix,Mexico City,SAI,Ferrari,6.0,6.0,8.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,VET,Aston Martin,9.0,7.0,6.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,RAI,Alfa Romeo Racing,10.0,8.0,4.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,ALO,Alpine,12.0,9.0,2.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,NOR,McLaren,18.0,10.0,1.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,GIO,Alfa Romeo Racing,11.0,11.0,0.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,RIC,McLaren,7.0,12.0,0.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,OCO,Alpine,19.0,13.0,0.0,+1 Lap,,,
2021,Mexico City Grand Prix,Mexico City,STR,Aston Martin,20.0,14.0,0.0,+2 Laps,,,
2021,Mexico City Grand Prix,Mexico City,BOT,Mercedes,1.0,15.0,0.0,+2 Laps,,,
2021,Mexico City Grand Prix,Mexico City,RUS,Williams,16.0,16.0,0.0,+2 Laps,,,
2021,Mexico City Grand Prix,Mexico City,LAT,Williams,13.0,17.0,0.0,+2 Laps,,,
2021,Mexico City Grand Prix,Mexico City,MAZ,Haas F1 Team,15.0,18.0,0.0,+3 Laps,,,
2021,Mexico City Grand Prix,Mexico City,MSC,Haas F1 Team,14.0,19.0,0.0,Collision,,,
2021,Mexico City Grand Prix,Mexico City,TSU,AlphaTauri,17.0,20.0,0.0,Collision,,,
2021,Qatar Grand Prix,Lusail,HAM,Mercedes,1.0,1.0,25.0,Finished,0 days 01:24:28.471000,,
2021,Qatar Grand Prix,Lusail,VER,Red Bull Racing,7.0,2.0,19.0,Finished,0 days 00:00:25.743000,,
2021,Qatar Grand Prix,Lusail,ALO,Alpine,3.0,3.0,15.0,Finished,0 days 00:00:59.457000,,
2021,Qatar Grand Prix,Lusail,PER,Red Bull Racing,11.0,4.0,12.0,Finished,0 days 00:01:02.306000,,
2021,Qatar Grand Prix,Lusail,OCO,Alpine,9.0,5.0,10.0,Finished,0 days 00:01:20.570000,,
2021,Qatar Grand Prix,Lusail,STR,Aston Martin,12.0,6.0,8.0,Finished,0 days 00:01:21.274000,,
2021,Qatar Grand Prix,Lusail,SAI,Ferrari,5.0,7.0,6.0,Finished,0 days 00:01:21.911000,,
2021,Qatar Grand Prix,Lusail,LEC,Ferrari,13.0,8.0,4.0,Finished,0 days 00:01:23.126000,,
2021,Qatar Grand Prix,Lusail,NOR,McLaren,4.0,9.0,2.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,VET,Aston Martin,10.0,10.0,1.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,GAS,AlphaTauri,2.0,11.0,0.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,RIC,McLaren,14.0,12.0,0.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,TSU,AlphaTauri,8.0,13.0,0.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,RAI,Alfa Romeo Racing,16.0,14.0,0.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,GIO,Alfa Romeo Racing,18.0,15.0,0.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,MSC,Haas F1 Team,19.0,16.0,0.0,+1 Lap,,,
2021,Qatar Grand Prix,Lusail,RUS,Williams,15.0,17.0,0.0,+2 Laps,,,
2021,Qatar Grand Prix,Lusail,MAZ,Haas F1 Team,20.0,18.0,0.0,+2 Laps,,,
2021,Qatar Grand Prix,Lusail,LAT,Williams,17.0,19.0,0.0,Puncture,,,
2021,Qatar Grand Prix,Lusail,BOT,Mercedes,6.0,20.0,0.0,Damage,,,
2021,Saudi Arabian Grand Prix,Jeddah,HAM,Mercedes,1.0,1.0,26.0,Finished,0 days 02:06:15.118000,,
2021,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,3.0,2.0,18.0,Finished,0 days 00:00:11.825000,,
2021,Saudi Arabian Grand Prix,Jeddah,BOT,Mercedes,2.0,3.0,15.0,Finished,0 days 00:00:27.531000,,
2021,Saudi Arabian Grand Prix,Jeddah,OCO,Alpine,9.0,4.0,12.0,Finished,0 days 00:00:27.633000,,
2021,Saudi Arabian Grand Prix,Jeddah,RIC,McLaren,11.0,5.0,10.0,Finished,0 days 00:00:40.121000,,
2021,Saudi Arabian Grand Prix,Jeddah,GAS,AlphaTauri,6.0,6.0,8.0,Finished,0 days 00:00:41.613000,,
2021,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,4.0,7.0,6.0,Finished,0 days 00:00:44.475000,,
2021,Saudi Arabian Grand Prix,Jeddah,SAI,Ferrari,15.0,8.0,4.0,Finished,0 days 00:00:46.606000,,
2021,Saudi Arabian Grand Prix,Jeddah,GIO,Alfa Romeo Racing,10.0,9.0,2.0,Finished,0 days 00:00:58.505000,,
2021,Saudi Arabian Grand Prix,Jeddah,NOR,McLaren,7.0,10.0,1.0,Finished,0 days 00:01:01.358000,,
2021,Saudi Arabian Grand Prix,Jeddah,STR,Aston Martin,18.0,11.0,0.0,Finished,0 days 00:01:17.212000,,
2021,Saudi Arabian Grand Prix,Jeddah,LAT,Williams,16.0,12.0,0.0,Finished,0 days 00:01:23.249000,,
2021,Saudi Arabian Grand Prix,Jeddah,ALO,Alpine,13.0,13.0,0.0,+1 Lap,,,
2021,Saudi Arabian Grand Prix,Jeddah,TSU,AlphaTauri,8.0,14.0,0.0,+1 Lap,,,
2021,Saudi Arabian Grand Prix,Jeddah,RAI,Alfa Romeo Racing,12.0,15.0,0.0,+1 Lap,,,
2021,Saudi Arabian Grand Prix,Jeddah,VET,Aston Martin,17.0,16.0,0.0,Collision damage,,,
2021,Saudi Arabian Grand Prix,Jeddah,PER,Red Bull Racing,5.0,17.0,0.0,Collision,,,
2021,Saudi Arabian Grand Prix,Jeddah,MAZ,Haas F1 Team,20.0,18.0,0.0,Collision,,,
2021,Saudi Arabian Grand Prix,Jeddah,RUS,Williams,14.0,19.0,0.0,Collision,,,
2021,Saudi Arabian Grand Prix,Jeddah,MSC,Haas F1 Team,19.0,20.0,0.0,Accident,,,
2021,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,1.0,1.0,26.0,Finished,0 days 01:30:17.345000,,
2021,Abu Dhabi Grand Prix,Yas Island,HAM,Mercedes,2.0,2.0,18.0,Finished,0 days 00:00:02.256000,,
2021,Abu Dhabi Grand Prix,Yas Island,SAI,Ferrari,5.0,3.0,15.0,Finished,0 days 00:00:05.173000,,
2021,Abu Dhabi Grand Prix,Yas Island,TSU,AlphaTauri,8.0,4.0,12.0,Finished,0 days 00:00:05.692000,,
2021,Abu Dhabi Grand Prix,Yas Island,GAS,AlphaTauri,12.0,5.0,10.0,Finished,0 days 00:00:06.531000,,
2021,Abu Dhabi Grand Prix,Yas Island,BOT,Mercedes,6.0,6.0,8.0,Finished,0 days 00:00:07.463000,,
2021,Abu Dhabi Grand Prix,Yas Island,NOR,McLaren,3.0,7.0,6.0,Finished,0 days 00:00:59.200000,,
2021,Abu Dhabi Grand Prix,Yas Island,ALO,Alpine,11.0,8.0,4.0,Finished,0 days 00:01:01.708000,,
2021,Abu Dhabi Grand Prix,Yas Island,OCO,Alpine,9.0,9.0,2.0,Finished,0 days 00:01:04.026000,,
2021,Abu Dhabi Grand Prix,Yas Island,LEC,Ferrari,7.0,10.0,1.0,Finished,0 days 00:01:06.057000,,
2021,Abu Dhabi Grand Prix,Yas Island,VET,Aston Martin,15.0,11.0,0.0,Finished,0 days 00:01:07.527000,,
2021,Abu Dhabi Grand Prix,Yas Island,RIC,McLaren,10.0,12.0,0.0,+1 Lap,,,
2021,Abu Dhabi Grand Prix,Yas Island,STR,Aston Martin,13.0,13.0,0.0,+1 Lap,,,
2021,Abu Dhabi Grand Prix,Yas Island,MSC,Haas F1 Team,19.0,14.0,0.0,+1 Lap,,,
2021,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,4.0,15.0,0.0,Engine,,,
2021,Abu Dhabi Grand Prix,Yas Island,LAT,Williams,16.0,16.0,0.0,Accident,,,
2021,Abu Dhabi Grand Prix,Yas Island,GIO,Alfa Romeo Racing,14.0,17.0,0.0,Gearbox,,,
2021,Abu Dhabi Grand Prix,Yas Island,RUS,Williams,17.0,18.0,0.0,Gearbox,,,
2021,Abu Dhabi Grand Prix,Yas Island,RAI,Alfa Romeo Racing,18.0,19.0,0.0,Brakes,,,
2021,Abu Dhabi Grand Prix,Yas Island,MAZ,Haas F1 Team,,,0.0,Illness,,,
2022,Bahrain Grand Prix,Sakhir,LEC,Ferrari,1.0,1.0,26.0,Finished,0 days 01:37:33.584000,,
2022,Bahrain Grand Prix,Sakhir,SAI,Ferrari,3.0,2.0,18.0,Finished,0 days 00:00:05.598000,,
2022,Bahrain Grand Prix,Sakhir,HAM,Mercedes,5.0,3.0,15.0,Finished,0 days 00:00:09.675000,,
2022,Bahrain Grand Prix,Sakhir,RUS,Mercedes,9.0,4.0,12.0,Finished,0 days 00:00:11.211000,,
2022,Bahrain Grand Prix,Sakhir,MAG,Haas F1 Team,7.0,5.0,10.0,Finished,0 days 00:00:14.754000,,
2022,Bahrain Grand Prix,Sakhir,BOT,Alfa Romeo,6.0,6.0,8.0,Finished,0 days 00:00:16.119000,,
2022,Bahrain Grand Prix,Sakhir,OCO,Alpine,11.0,7.0,6.0,Finished,0 days 00:00:19.423000,,
2022,Bahrain Grand Prix,Sakhir,TSU,AlphaTauri,16.0,8.0,4.0,Finished,0 days 00:00:20.386000,,
2022,Bahrain Grand Prix,Sakhir,ALO,Alpine,8.0,9.0,2.0,Finished,0 days 00:00:22.390000,,
2022,Bahrain Grand Prix,Sakhir,ZHO,Alfa Romeo,15.0,10.0,1.0,Finished,0 days 00:00:23.064000,,
2022,Bahrain Grand Prix,Sakhir,MSC,Haas F1 Team,12.0,11.0,0.0,Finished,0 days 00:00:32.574000,,
2022,Bahrain Grand Prix,Sakhir,STR,Aston Martin,19.0,12.0,0.0,Finished,0 days 00:00:45.873000,,
2022,Bahrain Grand Prix,Sakhir,ALB,Williams,14.0,13.0,0.0,Finished,0 days 00:00:53.932000,,
2022,Bahrain Grand Prix,Sakhir,RIC,McLaren,18.0,14.0,0.0,Finished,0 days 00:00:54.975000,,
2022,Bahrain Grand Prix,Sakhir,NOR,McLaren,13.0,15.0,0.0,Finished,0 days 00:00:56.335000,,
2022,Bahrain Grand Prix,Sakhir,LAT,Williams,20.0,16.0,0.0,Finished,0 days 00:01:01.795000,,
2022,Bahrain Grand Prix,Sakhir,HUL,Aston Martin,17.0,17.0,0.0,Finished,0 days 00:01:03.829000,,
2022,Bahrain Grand Prix,Sakhir,PER,Red Bull Racing,4.0,18.0,0.0,Fuel pressure,,,
2022,Bahrain Grand Prix,Sakhir,VER,Red Bull Racing,2.0,19.0,0.0,Fuel pressure,,,
2022,Bahrain Grand Prix,Sakhir,GAS,AlphaTauri,10.0,20.0,0.0,Power Unit,,,
2022,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,4.0,1.0,25.0,Finished,0 days 01:24:19.293000,,
2022,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,2.0,2.0,19.0,Finished,0 days 00:00:00.549000,,
2022,Saudi Arabian Grand Prix,Jeddah,SAI,Ferrari,3.0,3.0,15.0,Finished,0 days 00:00:08.097000,,
2022,Saudi Arabian Grand Prix,Jeddah,PER,Red Bull Racing,1.0,4.0,12.0,Finished,0 days 00:00:10.800000,,
2022,Saudi Arabian Grand Prix,Jeddah,RUS,Mercedes,6.0,5.0,10.0,Finished,0 days 00:00:32.732000,,
2022,Saudi Arabian Grand Prix,Jeddah,OCO,Alpine,5.0,6.0,8.0,Finished,0 days 00:00:56.017000,,
2022,Saudi Arabian Grand Prix,Jeddah,NOR,McLaren,11.0,7.0,6.0,Finished,0 days 00:00:56.124000,,
2022,Saudi Arabian Grand Prix,Jeddah,GAS,AlphaTauri,9.0,8.0,4.0,Finished,0 days 00:01:02.946000,,
2022,Saudi Arabian Grand Prix,Jeddah,MAG,Haas F1 Team,10.0,9.0,2.0,Finished,0 days 00:01:04.308000,,
2022,Saudi Arabian Grand Prix,Jeddah,HAM,Mercedes,15.0,10.0,1.0,Finished,0 days 00:01:13.948000,,
2022,Saudi Arabian Grand Prix,Jeddah,ZHO,Alfa Romeo,12.0,11.0,0.0,Finished,0 days 00:01:22.215000,,
2022,Saudi Arabian Grand Prix,Jeddah,HUL,Aston Martin,17.0,12.0,0.0,Finished,0 days 00:01:31.742000,,
2022,Saudi Arabian Grand Prix,Jeddah,STR,Aston Martin,13.0,13.0,0.0,+1 Lap,,,
2022,Saudi Arabian Grand Prix,Jeddah,ALB,Williams,16.0,14.0,0.0,Collision damage,,,
2022,Saudi Arabian Grand Prix,Jeddah,BOT,Alfa Romeo,8.0,15.0,0.0,Cooling system,,,
2022,Saudi Arabian Grand Prix,Jeddah,ALO,Alpine,7.0,16.0,0.0,Water pump,,,
2022,Saudi Arabian Grand Prix,Jeddah,RIC,McLaren,14.0,17.0,0.0,Gearbox,,,
2022,Saudi Arabian Grand Prix,Jeddah,LAT,Williams,18.0,18.0,0.0,Accident,,,
2022,Saudi Arabian Grand Prix,Jeddah,TSU,AlphaTauri,19.0,19.0,0.0,Power Unit,,,
2022,Saudi Arabian Grand Prix,Jeddah,MSC,Haas F1 Team,,,0.0,Withdrew,,,
2022,Australian Grand Prix,Melbourne,LEC,Ferrari,1.0,1.0,26.0,Finished,0 days 01:27:46.548000,,
2022,Australian Grand Prix,Melbourne,PER,Red Bull Racing,3.0,2.0,18.0,Finished,0 days 00:00:20.524000,,
2022,Australian Grand Prix,Melbourne,RUS,Mercedes,6.0,3.0,15.0,Finished,0 days 00:00:25.593000,,
2022,Australian Grand Prix,Melbourne,HAM,Mercedes,5.0,4.0,12.0,Finished,0 days 00:00:28.543000,,
2022,Australian Grand Prix,Melbourne,NOR,McLaren,4.0,5.0,10.0,Finished,0 days 00:00:53.303000,,
2022,Australian Grand Prix,Melbourne,RIC,McLaren,7.0,6.0,8.0,Finished,0 days 00:00:53.737000,,
2022,Australian Grand Prix,Melbourne,OCO,Alpine,8.0,7.0,6.0,Finished,0 days 00:01:01.683000,,
2022,Australian Grand Prix,Melbourne,BOT,Alfa Romeo,12.0,8.0,4.0,Finished,0 days 00:01:08.439000,,
2022,Australian Grand Prix,Melbourne,GAS,AlphaTauri,11.0,9.0,2.0,Finished,0 days 00:01:16.221000,,
2022,Australian Grand Prix,Melbourne,ALB,Williams,20.0,10.0,1.0,Finished,0 days 00:01:19.382000,,
2022,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,14.0,11.0,0.0,Finished,0 days 00:01:21.695000,,
2022,Australian Grand Prix,Melbourne,STR,Aston Martin,19.0,12.0,0.0,Finished,0 days 00:01:28.598000,,
2022,Australian Grand Prix,Melbourne,MSC,Haas F1 Team,15.0,13.0,0.0,+1 Lap,,,
2022,Australian Grand Prix,Melbourne,MAG,Haas F1 Team,16.0,14.0,0.0,+1 Lap,,,
2022,Australian Grand Prix,Melbourne,TSU,AlphaTauri,13.0,15.0,0.0,+1 Lap,,,
2022,Australian Grand Prix,Melbourne,LAT,Williams,18.0,16.0,0.0,+1 Lap,,,
2022,Australian Grand Prix,Melbourne,ALO,Alpine,10.0,17.0,0.0,+1 Lap,,,
2022,Australian Grand Prix,Melbourne,VER,Red Bull Racing,2.0,18.0,0.0,Fuel leak,,,
2022,Australian Grand Prix,Melbourne,VET,Aston Martin,17.0,19.0,0.0,Accident,,,
2022,Australian Grand Prix,Melbourne,SAI,Ferrari,9.0,20.0,0.0,Spun off,,,
2022,Miami Grand Prix,Miami,VER,Red Bull Racing,3.0,1.0,26.0,Finished,0 days 01:34:24.258000,,
2022,Miami Grand Prix,Miami,LEC,Ferrari,1.0,2.0,18.0,Finished,0 days 00:00:03.786000,,
2022,Miami Grand Prix,Miami,SAI,Ferrari,2.0,3.0,15.0,Finished,0 days 00:00:08.229000,,
2022,Miami Grand Prix,Miami,PER,Red Bull Racing,4.0,4.0,12.0,Finished,0 days 00:00:10.638000,,
2022,Miami Grand Prix,Miami,RUS,Mercedes,12.0,5.0,10.0,Finished,0 days 00:00:18.582000,,
2022,Miami Grand Prix,Miami,HAM,Mercedes,6.0,6.0,8.0,Finished,0 days 00:00:21.368000,,
2022,Miami Grand Prix,Miami,BOT,Alfa Romeo,5.0,7.0,6.0,Finished,0 days 00:00:25.073000,,
2022,Miami Grand Prix,Miami,OCO,Alpine,20.0,8.0,4.0,Finished,0 days 00:00:28.386000,,
2022,Miami Grand Prix,Miami,ALB,Williams,18.0,9.0,2.0,Finished,0 days 00:00:32.365000,,
2022,Miami Grand Prix,Miami,STR,Aston Martin,0.0,10.0,1.0,Finished,0 days 00:00:37.026000,,
2022,Miami Grand Prix,Miami,ALO,Alpine,11.0,11.0,0.0,Finished,0 days 00:00:37.128000,,
2022,Miami Grand Prix,Miami,TSU,AlphaTauri,9.0,12.0,0.0,Finished,0 days 00:00:40.146000,,
2022,Miami Grand Prix,Miami,RIC,McLaren,14.0,13.0,0.0,Finished,0 days 00:00:40.902000,,
2022,Miami Grand Prix,Miami,LAT,Williams,19.0,14.0,0.0,Finished,0 days 00:00:49.936000,,
2022,Miami Grand Prix,Miami,MSC,Haas F1 Team,15.0,15.0,0.0,Finished,0 days 00:01:13.305000,,
2022,Miami Grand Prix,Miami,MAG,Haas F1 Team,16.0,16.0,0.0,Front wing,,,
2022,Miami Grand Prix,Miami,VET,Aston Martin,0.0,17.0,0.0,Collision,,,
2022,Miami Grand Prix,Miami,GAS,AlphaTauri,7.0,18.0,0.0,Suspension,,,
2022,Miami Grand Prix,Miami,NOR,McLaren,8.0,19.0,0.0,Collision,,,
2022,Miami Grand Prix,Miami,ZHO,Alfa Romeo,17.0,20.0,0.0,Water leak,,,
2022,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,2.0,1.0,25.0,Finished,0 days 01:37:20.475000,,
2022,Spanish Grand Prix,Barcelona,PER,Red Bull Racing,5.0,2.0,19.0,Finished,0 days 00:00:13.072000,,
2022,Spanish Grand Prix,Barcelona,RUS,Mercedes,4.0,3.0,15.0,Finished,0 days 00:00:32.927000,,
2022,Spanish Grand Prix,Barcelona,SAI,Ferrari,3.0,4.0,12.0,Finished,0 days 00:00:45.208000,,
2022,Spanish Grand Prix,Barcelona,HAM,Mercedes,6.0,5.0,10.0,Finished,0 days 00:00:54.534000,,
2022,Spanish Grand Prix,Barcelona,BOT,Alfa Romeo,7.0,6.0,8.0,Finished,0 days 00:00:59.976000,,
2022,Spanish Grand Prix,Barcelona,OCO,Alpine,12.0,7.0,6.0,Finished,0 days 00:01:15.397000,,
2022,Spanish Grand Prix,Barcelona,NOR,McLaren,11.0,8.0,4.0,Finished,0 days 00:01:23.235000,,
2022,Spanish Grand Prix,Barcelona,ALO,Alpine,20.0,9.0,2.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,TSU,AlphaTauri,13.0,10.0,1.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,VET,Aston Martin,16.0,11.0,0.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,RIC,McLaren,9.0,12.0,0.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,GAS,AlphaTauri,14.0,13.0,0.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,MSC,Haas F1 Team,10.0,14.0,0.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,STR,Aston Martin,17.0,15.0,0.0,+1 Lap,,,
2022,Spanish Grand Prix,Barcelona,LAT,Williams,19.0,16.0,0.0,+2 Laps,,,
2022,Spanish Grand Prix,Barcelona,MAG,Haas F1 Team,8.0,17.0,0.0,+2 Laps,,,
2022,Spanish Grand Prix,Barcelona,ALB,Williams,18.0,18.0,0.0,+2 Laps,,,
2022,Spanish Grand Prix,Barcelona,ZHO,Alfa Romeo,15.0,19.0,0.0,Power loss,,,
2022,Spanish Grand Prix,Barcelona,LEC,Ferrari,1.0,20.0,0.0,Turbo,,,
2022,Monaco Grand Prix,Monaco,PER,Red Bull Racing,3.0,1.0,25.0,Finished,0 days 01:56:30.265000,,
2022,Monaco Grand Prix,Monaco,SAI,Ferrari,2.0,2.0,18.0,Finished,0 days 00:00:01.154000,,
